MKOA WA RUVUMA,,,,,,,,Scope of works,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,Medium Voltage Line (Km),,Distribution Transformer (kVA),,,LV (km),,,Customers,,
Mkoa,Wilaya,Halmashauri,Jimbo,Kata,Kijiji,Na,Kitongoji,11kV,33kV,50,100,200,4x95 sq.mm,4x50 sq.mm,LV Total (km),Single Phase,Three Phase,Total
Ruvuma,Mbinga,Mbinga TC,Mbinga Mjini,Kihungu ,Lipembe ,716,Makondeko ,,3.5,1,0,0,0.5,1.5,2.0,30,3,33
Ruvuma,Mbinga,Mbinga TC,Mbinga Mjini,Kihungu ,Lipembe ,717,Songambele ,,2.4,1,0,0,0.5,1.5,2.0,30,3,33
Ruvuma,Mbinga,Mbinga TC,Mbinga Mjini,Kihungu ,Kihungu ,718,Lipembe ,,0.0,1,0,0,0.5,1.5,2.0,30,3,33
Ruvuma,Mbinga,Mbinga TC,Mbinga Mjini,Kihungu ,Kihungu ,719,Miembeni ,,1.8,1,0,0,0.5,1.5,2.0,30,3,33
Ruvuma,Mbinga,Mbinga TC,Mbinga Mjini,Kihungu ,Kihungu ,720,Pachani ,,0.0,1,0,0,0.5,1.5,2.0,30,3,33
Ruvuma,Mbinga,Mbinga TC,Mbinga Mjini,Kihungu ,Pacha Sita ,721,Ndembo ,,0.0,1,0,0,0.5,1.5,2.0,30,3,33
Ruvuma,Mbinga,Mbinga TC,Mbinga Mjini,Kihungu ,Pacha Sita ,722,Lindi mtoni ,,0.0,1,0,0,0.5,1.5,2.0,30,3,33
Ruvuma,Mbinga,Mbinga TC,Mbinga Mjini,Utiri ,Mtama ,723,Sasawala A,,1.2,1,0,0,0.5,1.5,2.0,30,3,33
Ruvuma,Mbinga,Mbinga TC,Mbinga Mjini,Utiri ,Mtama ,724,Sasawala B,,0.9,1,0,0,0.5,1.5,2.0,30,3,33
Ruvuma,Mbinga,Mbinga TC,Mbinga Mjini,Utiri ,Mtama ,725,Mpendo ,,0.5,1,0,0,0.5,1.5,2.0,30,3,33
Ruvuma,Mbinga,Mbinga TC,Mbinga Mjini,Utiri ,Mtama ,726,Mwembe ,,0.0,1,0,0,0.5,1.5,2.0,30,3,33
Ruvuma,Mbinga,Mbinga TC,Mbinga Mjini,Utiri ,Mtama ,727,Kilangiro,,1.7,1,0,0,0.5,1.5,2.0,30,3,33
Ruvuma,Mbinga,Mbinga TC,Mbinga Mjini,Utiri ,Utiri ,728,Mang'ole ,,0.7,1,0,0,0.5,1.5,2.0,30,3,33
Ruvuma,Mbinga,Mbinga TC,Mbinga Mjini,Utiri ,Utiri ,729,Ndela ,,2.0,1,0,0,0.5,1.5,2.0,30,3,33
Ruvuma,Mbinga,Mbinga TC,Mbinga Mjini,Utiri ,Utiri ,730,Huluka ,,0.5,1,0,0,0.5,1.5,2.0,30,3,33
Ruvuma,Mbinga,Mbinga TC,Mbinga Mjini,Utiri ,Utiri ,731,Kilangilo ,,0.6,1,0,0,0.5,1.5,2.0,30,3,33
Ruvuma,Mbinga,Mbinga TC,Mbinga Mjini,Utiri ,Utiri ,732,Kiyogera ,,0.7,1,0,0,0.5,1.5,2.0,30,3,33
Ruvuma,Mbinga,Mbinga TC,Mbinga Mjini,Utiri ,Utiri ,733,Making’i-nda ,,3.0,1,0,0,0.5,1.5,2.0,30,3,33
Ruvuma,Mbinga,Mbinga TC,Mbinga Mjini,Utiri ,Mahande,734,Mahande  ,,2.0,1,0,0,0.5,1.5,2.0,30,3,33
Ruvuma,Mbinga,Mbinga TC,Mbinga Mjini,Utiri ,Mahande,735,Mitomoni ,,0.5,1,0,0,0.5,1.5,2.0,30,3,33
Ruvuma,Mbinga,Mbinga TC,Mbinga Mjini,Utiri ,Iringa ,736,Tindiga ,,1.6,1,0,0,0.5,1.5,2.0,30,3,33
Ruvuma,Mbinga,Mbinga TC,Mbinga Mjini,Utiri ,Iringa ,737,Lilama ,,0.0,1,0,0,0.5,1.5,2.0,30,3,33
Ruvuma,Mbinga,Mbinga TC,Mbinga Mjini,Utiri ,Iringa ,738,Kipoka ,,1.0,1,0,0,0.5,1.5,2.0,30,3,33
Ruvuma,Mbinga,Mbinga TC,Mbinga Mjini,Utiri ,Maumba ,739,Mtamboni ,,0.0,1,0,0,0.5,1.5,2.0,30,3,33
Ruvuma,Mbinga,Mbinga TC,Mbinga Mjini,Utiri ,Maumba ,740,Mtandazi ,,0.0,1,0,0,0.5,1.5,2.0,30,3,33
Ruvuma,Mbinga,Mbinga TC,Mbinga Mjini,Utiri ,Maumba ,741,Hongolela ,,1.4,1,0,0,0.5,1.5,2.0,30,3,33
Ruvuma,Mbinga,Mbinga TC,Mbinga Mjini,Kitanda ,Kitanda ,742,Machimbo ,,0.0,1,0,0,0.5,1.5,2.0,30,3,33
Ruvuma,Mbinga,Mbinga TC,Mbinga Mjini,Kitanda ,Kitanda ,743,Rudisha ,,1.6,1,0,0,0.5,1.5,2.0,30,3,33
Ruvuma,Mbinga,Mbinga TC,Mbinga Mjini,Kitanda ,Kitanda ,744,Nsenga B,,2.0,1,0,0,0.5,1.5,2.0,30,3,33
Ruvuma,Mbinga,Mbinga TC,Mbinga Mjini,Kitanda ,Masimeli ,745,Bonde ,,0.0,1,0,0,0.5,1.5,2.0,30,3,33
Ruvuma,Mbinga,Mbinga TC,Mbinga Mjini,Kitanda ,Masimeli ,746,Matengo ,,2.0,1,0,0,0.5,1.5,2.0,30,3,33
Ruvuma,Mbinga,Mbinga TC,Mbinga Mjini,Kitanda ,Masimeli ,747,Uyole ,,2.0,1,1,0,0.5,1.5,2.0,30,2,32
Ruvuma,Mbinga,Mbinga TC,Mbinga Mjini,Kitanda ,Masimeli ,748,Muungano ,,1.7,1,0,0,0.5,1.5,2.0,30,1,31
Ruvuma,Mbinga,Mbinga TC,Mbinga Mjini,Kitanda ,Lupilo ,749,Makambako ,,3.0,1,0,0,0.5,1.5,2.0,35,2,37
Ruvuma,Mbinga,Mbinga TC,Mbinga Mjini,Kitanda ,Lupilo ,750,Kimbunga ,,2.0,1,0,0,0.5,1.5,2.0,26,3,29
Ruvuma,Mbinga,Mbinga TC,Mbinga Mjini,Kitanda ,Lupilo ,751,Kiheza ,,3.0,1,1,0,0.5,1.5,2.0,44,3,47
Ruvuma,Mbinga,Mbinga TC,Mbinga Mjini,Kitanda ,Lupilo ,752,Muungano ,,0.0,1,0,0,0.5,1.5,2.0,44,6,50
Ruvuma,Mbinga,Mbinga TC,Mbinga Mjini,Kitanda ,Lupilo ,753,Ushirika ,,2.0,1,0,0,0.5,1.5,2.0,35,2,37
Ruvuma,Mbinga,Mbinga TC,Mbinga Mjini,Kitanda ,Lupilo ,754,Makondeko,,2.1,1,0,0,0.5,1.5,2.0,38,1,39
Ruvuma,Mbinga,Mbinga TC,Mbinga Mjini,Kitanda ,Mangwagala ,755,Muungano ,,2.0,1,0,0,0.5,1.5,2.0,41,2,43
Ruvuma,Mbinga,Mbinga TC,Mbinga Mjini,Kitanda ,Mangwagala ,756,Kibulang’oma A,,0.0,1,0,0,0.5,1.5,2.0,42,2,44
Ruvuma,Mbinga,Mbinga TC,Mbinga Mjini,Kitanda ,Mangwagala ,757,Kibulang’oma B,,0.0,1,0,0,0.5,1.5,2.0,42,2,44
Ruvuma,Mbinga,Mbinga TC,Mbinga Mjini,Kitanda ,Mangwagala ,758,Lami B,,0.0,1,0,0,0.5,1.5,2.0,50,3,53
Ruvuma,Mbinga,Mbinga TC,Mbinga Mjini,Kitanda ,Miembeni ,759,Miembeni A,,1.5,1,0,0,0.5,1.5,2.0,50,3,53
Ruvuma,Mbinga,Mbinga TC,Mbinga Mjini,Kitanda ,Miembeni ,760,Ilala,,0.0,0,0,0,0.5,1.5,2.0,25,1,26
Ruvuma,Mbinga,Mbinga TC,Mbinga Mjini,Kitanda ,Miembeni ,761,Ruvuma,,4.3,1,0,0,0.5,1.5,2.0,45,4,49
JUMLA NDOGO,,,,,,761,,0.0,732.7,584,41,4,536.5,"1,301.0","1,837.5","34,336","2,168","36,503"
Ruvuma,Nyasa,Nyasa DC,Nyasa,Mbamba Bay ,Ndengele,1,Mihula,,1.0,1,,,0.5,1.0,1.5,30,2,32
Ruvuma,Nyasa,Nyasa DC,Nyasa,Mbamba Bay ,Ndengele,2,Ukuli,,1.0,1,,,0.5,0.5,1.0,25,1,26
Ruvuma,Nyasa,Nyasa DC,Nyasa,Mbamba Bay ,Ndesule,3,Ndesule B,,2.0,1,,,0.5,1.0,1.5,25,1,26
Ruvuma,Nyasa,Nyasa DC,Nyasa,Mbamba Bay ,Ndesule,4,Makata,,2.0,1,,,0.5,1.5,2.0,30,2,32
Ruvuma,Nyasa,Nyasa DC,Nyasa,Mbamba Bay ,Chinula,5,Iringa,,2.0,1,,,0.5,1.5,2.0,30,1,31
Ruvuma,Nyasa,Nyasa DC,Nyasa,Mbamba Bay ,chinula,6,Mhuchi,,0.0,1,,,0.5,0.5,1.0,25,1,26
Ruvuma,Nyasa,Nyasa DC,Nyasa,Mbamba Bay ,Chinula,7,Madukani,,0.0,1,,,0.5,1.0,1.5,30,1,31
Ruvuma,Nyasa,Nyasa DC,Nyasa,Mbamba Bay ,Mbuyula,8,Ndilima,,3.0,1,,,0.5,0.5,1.0,30,1,31
Ruvuma,Nyasa,Nyasa DC,Nyasa,Mbamba Bay ,Mbuyula,9,Nakahanga,,0.0,1,,,0.5,0.5,1.0,30,1,31
Ruvuma,Nyasa,Nyasa DC,Nyasa,Mbamba Bay ,Mbuyula,10,Mwongozo,,0.0,0,,,0.5,0.5,1.0,30,2,32
Ruvuma,Nyasa,Nyasa DC,Nyasa,Mbamba Bay ,Mbuyula,11,Nnango,,0.0,1,,,0.5,0.5,1.0,30,1,31
Ruvuma,Nyasa,Nyasa DC,Nyasa,Mbamba Bay ,Mbuyula,12,Mbuyula,,0.0,1,,,0.5,0.5,1.0,32,1,33
Ruvuma,Nyasa,Nyasa DC,Nyasa,Mtipwili,Mtipwili,13,Zomba,,0.0,1,,,0.5,0.5,1.0,20,1,21
Ruvuma,Nyasa,Nyasa DC,Nyasa,Mtipwili,Mtipwili ,14,LichumaLyene,,3.3,,,,0.5,1.0,1.5,30,1,31
Ruvuma,Nyasa,Nyasa DC,Nyasa,Mtipwili,Mtipwili ,15,Likalo B,,0.0,1,,,0.5,1.0,1.5,26,2,28
Ruvuma,Nyasa,Nyasa DC,Nyasa,Mtipwili,Mtipwili ,16,Undu,,0.0,1,,,0.5,1.0,1.5,30,2,32
Ruvuma,Nyasa,Nyasa DC,Nyasa,Mtipwili,Mtipwili ,17,Mbanga,,1.2,1,,,0.5,1.0,1.5,30,1,31
Ruvuma,Nyasa,Nyasa DC,Nyasa,Mtipwili,Mtipwili,18,Kwela,,0.5,1,,,0.5,0.5,1.0,32,1,33
Ruvuma,Nyasa,Nyasa DC,Nyasa,Mtipwili,Matenje,19,Maliwa,,0.0,1,,,0.5,1.0,1.5,30,1,31
Ruvuma,Nyasa,Nyasa DC,Nyasa,Mtipwili,Matenje,20,Limeme,,0.9,1,,,0.5,0.5,1.0,25,1,26
Ruvuma,Nyasa,Nyasa DC,Nyasa,Mtipwili,Matenje,21,Mtundu,,0.0,1,,,0.5,0.5,1.0,25,1,26
Ruvuma,Nyasa,Nyasa DC,Nyasa,Mtipwili,chiulu,22,Nakanka,,1.0,,,,0.5,1.0,1.5,35,2,37
Ruvuma,Nyasa,Nyasa DC,Nyasa,Mtipwili,Malini,23,Tembwe,,0.0,1,,,0.5,1.5,2.0,40,2,42
Ruvuma,Nyasa,Nyasa DC,Nyasa,Mtipwili,Malini,24,Mbinguni,,2.5,1,,,0.5,0.5,1.0,25,1,26
Ruvuma,Nyasa,Nyasa DC,Nyasa,Chiwanda,Mtupale,25,Mtungwi,,0.0,1,,,0.5,0.5,1.0,20,1,21
Ruvuma,Nyasa,Nyasa DC,Nyasa,Chiwanda,Mtupale,26,Chiwindi,,0.0,1,,,0.5,0.5,1.0,20,1,21
Ruvuma,Nyasa,Nyasa DC,Nyasa,Chiwanda,Mtupale,27,Ndambwe,,0.0,1,,,0.5,0.5,1.0,20,1,21
Ruvuma,Nyasa,Nyasa DC,Nyasa,Chiwanda,Ng'ombo,28,Mtelemka,,0.0,1,,,0.5,1.0,1.5,30,1,31
Ruvuma,Nyasa,Nyasa DC,Nyasa,Chiwanda,Ng'ombo,29,Rwanda,,0.0,1,,,0.5,1.0,1.5,26,1,27
Ruvuma,Nyasa,Nyasa DC,Nyasa,Chiwanda,Chimate,30,Mtakanini,,1.2,1,,,0.5,1.0,1.5,30,1,31
Ruvuma,Nyasa,Nyasa DC,Nyasa,Chiwanda,Chimate,31,Mingoi,,0.0,1,,,0.5,0.5,1.0,20,1,21
Ruvuma,Nyasa,Nyasa DC,Nyasa,Chiwanda,Chimate,32,Chiwanda,,0.0,1,,,0.5,1.5,2.0,35,1,36
Ruvuma,Nyasa,Nyasa DC,Nyasa,Chiwanda,Kwambe,33,Nambunju,,4.0,1,,,0.5,0.5,1.0,20,1,21
Ruvuma,Nyasa,Nyasa DC,Nyasa,Chiwanda,Kwambe,34,Matapwale,,1.3,1,,,0.5,0.5,1.0,25,1,26
Ruvuma,Nyasa,Nyasa DC,Nyasa,Chiwanda,Kwambe,35,Ndakuchila,,0.0,1,,,0.5,0.5,1.0,20,1,21
Ruvuma,Nyasa,Nyasa DC,Nyasa,Chiwanda,Kwambe,36,Chilunga,,0.0,1,,,0.5,0.5,1.0,20,1,21
Ruvuma,Nyasa,Nyasa DC,Nyasa,Lipingo,Lipingo,37,Mwanjelwa,,1.5,1,,,0.5,1.0,1.5,30,1,31
Ruvuma,Nyasa,Nyasa DC,Nyasa,Lipingo,Lipingo,38,Kagera,,0.0,1,,,0.5,1.0,1.5,25,1,26
Ruvuma,Nyasa,Nyasa DC,Nyasa,Lipingo,Lipingo,39,Mapendo ,,3.3,1,,,0.5,1.0,1.5,20,1,21
Ruvuma,Nyasa,Nyasa DC,Nyasa,Lipingo,Lipingo,40,Dalabani,,1.5,1,,,0.5,1.5,2.0,30,2,32
Ruvuma,Nyasa,Nyasa DC,Nyasa,Lipingo,Lipingo,41,Mpingi,,1.0,1,,,0.5,1.0,1.5,25,1,26
Ruvuma,Nyasa,Nyasa DC,Nyasa,Lipingo,Lundo,42,Mtengule A,,2.5,1,,,0.5,1.5,2.0,30,1,31
Ruvuma,Nyasa,Nyasa DC,Nyasa,Lipingo,Lundo,43,Mtengule B,,1.0,1,,,0.5,1.0,1.5,25,1,26
Ruvuma,Nyasa,Nyasa DC,Nyasa,Lipingo,Ngindo,44, Zambia,,1.9,1,,,0.5,1.0,1.5,25,1,26
Ruvuma,Nyasa,Nyasa DC,Nyasa,Lipingo,Ngindo,45,Kagera,,0.0,1,,,0.5,1.5,2.0,35,1,36
Ruvuma,Nyasa,Nyasa DC,Nyasa,Lipingo,Ngindo,46,Songea,,0.5,1,,,0.5,0.5,1.0,20,1,21
Ruvuma,Nyasa,Nyasa DC,Nyasa,Lipingo,Ngindo,47,Mbeya,,0.5,1,,,0.5,1.0,1.5,25,1,26
Ruvuma,Nyasa,Nyasa DC,Nyasa,Liuli,Liuli,48,Nahola,,3.1,1,,,0.5,1.0,1.5,30,1,31
Ruvuma,Nyasa,Nyasa DC,Nyasa,Liuli,Liuli,49,Mungi chini,,1.5,1,,,0.5,1.5,2.0,35,1,36
Ruvuma,Nyasa,Nyasa DC,Nyasa,Liuli,Liuli,50,Mungi juu,,0.0,1,,,0.5,1.5,2.0,35,2,37
Ruvuma,Nyasa,Nyasa DC,Nyasa,Liuli,Liuli,51,Mandalawe,,2.0,1,,,0.5,0.5,1.0,20,1,21
Ruvuma,Nyasa,Nyasa DC,Nyasa,Liuli,Nkalachi,52,Nkaya,,1.0,1,,,0.5,0.5,1.0,30,2,32
Ruvuma,Nyasa,Nyasa DC,Nyasa,Liuli,Nkalachi,53,Kondowe,,1.0,1,,,0.5,0.5,1.0,20,1,21
Ruvuma,Nyasa,Nyasa DC,Nyasa,Liuli,Nkalachi,54,Ngwai,,2.0,1,,,0.5,0.5,1.0,25,1,26
Ruvuma,Nyasa,Nyasa DC,Nyasa,Liuli,Puulu,55,Yungai,,0.0,1,,,0.5,0.5,1.0,20,1,21
Ruvuma,Nyasa,Nyasa DC,Nyasa,Liuli,Puulu,56,Kuyu B,,1.0,1,,,0.5,0.5,1.0,25,1,26
Ruvuma,Nyasa,Nyasa DC,Nyasa,Liuli,Puulu,57,Livingstone,,1.3,1,,,0.5,0.5,1.0,25,1,26
Ruvuma,Nyasa,Nyasa DC,Nyasa,Liuli,Puulu,58,Mbulanachengu,,3.0,1,,,0.5,1.0,1.5,25,1,26
Ruvuma,Nyasa,Nyasa DC,Nyasa,Liuli,Puulu,59,Wingira ,,2.0,1,,,0.5,1.0,1.5,30,2,32
Ruvuma,Nyasa,Nyasa DC,Nyasa,Liuli,Mkali,60,Mbinga,,0.0,1,,,0.5,1.0,1.5,30,1,31
Ruvuma,Nyasa,Nyasa DC,Nyasa,Liuli,Mkali,61,Mpaka,,1.0,1,,,0.5,1.5,2.0,20,1,21
Ruvuma,Nyasa,Nyasa DC,Nyasa,Liuli,Mkali,62,Mishale,,O,1,,,0.5,1.0,1.5,30,1,31
Ruvuma,Nyasa,Nyasa DC,Nyasa,Liuli,Mkali,63,Muungano,,2.0,1,,,0.5,1.0,1.5,25,1,26
Ruvuma,Nyasa,Nyasa DC,Nyasa,Liuli,Mkali B,64,Ndengele,,0.0,1,,,0.5,1.0,1.5,25,1,26
Ruvuma,Nyasa,Nyasa DC,Nyasa,Liuli,Mkali B,65,Songea,,0.0,1,,,0.5,1.0,1.5,20,1,21
Ruvuma,Nyasa,Nyasa DC,Nyasa,Liuli,Hongi,66,Hongi kati,,1.2,1,,,0.5,0.5,1.0,20,1,21
Ruvuma,Nyasa,Nyasa DC,Nyasa,Liuli,Hongi,67,Mahaha,,1.5,1,,,0.5,1.5,2.0,30,1,31
Ruvuma,Nyasa,Nyasa DC,Nyasa,Kihagara,Kihagara,68,Njambe,,0.0,1,,,0.5,1.0,1.5,30,2,32
Ruvuma,Nyasa,Nyasa DC,Nyasa,Kihagara,Kihagara,69,Kitolaki,,2.0,1,,,0.5,1.5,2.0,35,2,37
Ruvuma,Nyasa,Nyasa DC,Nyasa,Kihagara,Kihagara,70,Mawindi,,2.0,1,,,0.5,1.0,1.5,30,1,31
Ruvuma,Nyasa,Nyasa DC,Nyasa,Kihagara,Mango,71,Mapinduzi,,2.0,1,,,0.5,1.0,1.5,30,2,32
Ruvuma,Nyasa,Nyasa DC,Nyasa,Kihagara,Mango,72,Kindili,,1.5,1,,,0.5,0.5,1.0,25,1,26
Ruvuma,Nyasa,Nyasa DC,Nyasa,Kihagara,Mango,73,Mwongozo,,0.0,1,,,0.5,1.0,1.5,25,1,26
Ruvuma,Nyasa,Nyasa DC,Nyasa,Kihagara,Tumbi,74,Lushoto A,,0.0,1,,,0.5,1.0,1.5,25,1,26
Ruvuma,Nyasa,Nyasa DC,Nyasa,Kihagara,Tumbi,75,Chiwonde,,2.0,1,,,0.5,1.0,1.5,30,1,31
Ruvuma,Nyasa,Nyasa DC,Nyasa,Kihagara,Tumbi,76,Njepela,,1.0,1,,,0.5,1.0,1.5,26,1,27
Ruvuma,Nyasa,Nyasa DC,Nyasa,Kihagara,Songambele,77,Mtakuja,,0.0,1,,,0.5,1.0,1.5,30,2,32
Ruvuma,Nyasa,Nyasa DC,Nyasa,Kihagara,Ngehe,78,Mbuchi A,,0.0,1,,,0.5,1.0,1.5,24,1,25
Ruvuma,Nyasa,Nyasa DC,Nyasa,Kihagara,Ngehe,79,Mbuchi B,,0.0,1,,,0.5,1.0,1.5,24,1,25
Ruvuma,Nyasa,Nyasa DC,Nyasa,Liparamba,Liparamba,80,Mshangano,,0.0,1,,,0.5,0.5,1.0,20,1,21
Ruvuma,Nyasa,Nyasa DC,Nyasa,Liparamba,Liparamba,81,Kilimasela,,0.0,1,,,0.5,0.5,1.0,20,1,21
Ruvuma,Nyasa,Nyasa DC,Nyasa,Liparamba,Liparamba,82,Hospitali,,0.5,1,,,0.5,0.5,1.0,20,1,21
Ruvuma,Nyasa,Nyasa DC,Nyasa,Liparamba,Liparamba,83,Mkenyenyeka,,0.5,1,,,0.5,0.5,1.0,20,1,21
Ruvuma,Nyasa,Nyasa DC,Nyasa,Liparamba,Liparamba,84,Sangamanda,,0.6,1,,,0.5,0.5,1.0,20,1,21
Ruvuma,Nyasa,Nyasa DC,Nyasa,Liparamba,Liparamba,85,Lumalo,,1.0,1,,,0.5,0.5,1.0,20,1,21
Ruvuma,Nyasa,Nyasa DC,Nyasa,Liparamba,Liparamba,86,Songea,,1.5,1,,,0.5,0.5,1.0,20,1,21
Ruvuma,Nyasa,Nyasa DC,Nyasa,Liparamba,Mseto,87,Nandulu,,0.0,1,,,0.5,0.5,1.0,20,2,22
Ruvuma,Nyasa,Nyasa DC,Nyasa,Liparamba,Mseto,88,NTanga,,2.2,1,,,0.5,0.5,1.0,20,1,21
Ruvuma,Nyasa,Nyasa DC,Nyasa,Lipalamba,Ndondo,89,Matungutu A,,0.0,1,,,0.5,0.5,1.0,20,1,21
Ruvuma,Nyasa,Nyasa DC,Nyasa,Lipalamba,Ndondo,90,Matungutu B,,0.0,1,,,0.5,0.5,1.0,20,1,21
Ruvuma,Nyasa,Nyasa DC,Nyasa,Lipalamba,Ndondo,91,Kagugu asili,,2.0,1,,,0.5,0.5,1.0,20,1,21
Ruvuma,Nyasa,Nyasa DC,Nyasa,Lipalamba,Ndondo,92,Amani,,1.0,1,,,0.5,0.5,1.0,20,2,22
Ruvuma,Nyasa,Nyasa DC,Nyasa,Lipalamba,Ndondo,93,Marudio,,2.0,1,,,0.5,0.5,1.0,20,1,21
Ruvuma,Nyasa,Nyasa DC,Nyasa,Lipalamba,Ndondo,94,Litesa,,0.0,1,,,0.5,1.0,1.5,24,1,25
Ruvuma,Nyasa,Nyasa DC,Nyasa,Lipalamba,Ndondo,95,Jangwani,,2.0,1,,,0.5,1.0,1.5,24,1,25
Ruvuma,Nyasa,Nyasa DC,Nyasa,Lipalamba,Ndondo,96,Msukumano,,2.5,1,,,0.5,0.5,1.0,20,1,21
Ruvuma,Nyasa,Nyasa DC,Nyasa,Mipotopoto,Mipotopoto,97,Kaloleni,,0.5,1,,,0.5,0.5,1.0,20,1,21
Ruvuma,Nyasa,Nyasa DC,Nyasa,Mipotopoto,Mipotopoto,98,Butiama,,0.0,1,,,0.5,0.5,1.0,20,1,21
Ruvuma,Nyasa,Nyasa DC,Nyasa,Mipotopoto,Mipotopoto,99,Malepela,,2.0,1,,,0.5,0.5,1.0,20,1,21
Ruvuma,Nyasa,Nyasa DC,Nyasa,Mipotopoto,Mipotopoto,100,MiTanga,,0.0,1,,,0.5,0.5,1.0,20,2,22
Ruvuma,Nyasa,Nyasa DC,Nyasa,Mipotopoto,Konganywita,101,Ntungurusi,,4.0,1,,,0.5,1.0,1.5,30,2,32
Ruvuma,Nyasa,Nyasa DC,Nyasa,Mipotopoto,Konganywita,102,Matenje,,6.0,1,,,0.5,1.0,1.5,30,2,32
Ruvuma,Nyasa,Nyasa DC,Nyasa,Mipotopoto,Konganywita,103,Magugu,,4.5,1,,,0.5,1.0,1.5,24,1,25
Ruvuma,Nyasa,Nyasa DC,Nyasa,Mipotopoto,Konganywita,104,Nindi,,3.5,1,,,0.5,1.5,2.0,30,2,32
Ruvuma,Nyasa,Nyasa DC,Nyasa,Mipotopoto,Uhuru,105,Mpapa,,0.0,1,,,0.5,1.0,1.5,30,2,32
Ruvuma,Nyasa,Nyasa DC,Nyasa,Mipotopoto,Uhuru,106,Kinondoni,,0.0,1,,,0.5,1.0,1.5,25,1,26
Ruvuma,Nyasa,Nyasa DC,Nyasa,Mipotopoto,Uhuru,107,Kizuka,,0.0,1,,,0.5,1.0,1.5,24,1,25
Ruvuma,Nyasa,Nyasa DC,Nyasa,Mipotopoto,Mitomomi,108,Kipelele,,0.7,1,,,0.5,0.5,1.0,20,1,21
Ruvuma,Nyasa,Nyasa DC,Nyasa,Mipotopoto,Mkalawa,109,Mchomolo,,1.0,1,,,0.5,1.0,1.5,24,1,25
Ruvuma,Nyasa,Nyasa DC,Nyasa,Mipotopoto,Mkalawa,110,Kitimbule,,1.7,1,,,0.5,0.5,1.0,20,1,21
Ruvuma,Nyasa,Nyasa DC,Nyasa,Tingi,Tingi,111,Malamala,,1.0,1,,,0.5,1.0,1.5,30,1,31
Ruvuma,Nyasa,Nyasa DC,Nyasa,Tingi,Tingi,112,Muhimbili,,0.0,1,,,0.5,1.0,1.5,25,1,26
Ruvuma,Nyasa,Nyasa DC,Nyasa,Tingi,Tingi,113,Mbugani,,0.0,1,,,0.5,0.5,1.0,25,1,26
Ruvuma,Nyasa,Nyasa DC,Nyasa,Tingi,Tingi,114,Ngomba,,0.0,1,,,0.5,1.0,1.5,30,1,31
Ruvuma,Nyasa,Nyasa DC,Nyasa,Tingi,Tingi,115,Sangulani,,7.5,1,,,0.5,1.0,1.5,30,1,31
Ruvuma,Nyasa,Nyasa DC,Nyasa,Tingi,Tingi,116,Kibaoni,,0.0,1,,,0.5,1.5,2.0,40,2,42
Ruvuma,Nyasa,Nyasa DC,Nyasa,Tingi,Tingi,117,Ngumbo,,0.0,1,,,0.5,1.5,2.0,40,2,42
Ruvuma,Nyasa,Nyasa DC,Nyasa,Tingi,Lulimbo,118,Makatani,,0.0,1,,,0.5,1.0,1.5,30,1,31
Ruvuma,Nyasa,Nyasa DC,Nyasa,Tingi,Lulimbo,119,Lumeme,,3.3,1,,,0.5,0.5,1.0,20,1,21
Ruvuma,Nyasa,Nyasa DC,Nyasa,Tingi,Lulimbo,120,Mbalanenga,,1.8,1,,,0.5,0.5,1.0,20,1,21
Ruvuma,Nyasa,Nyasa DC,Nyasa,Tingi,Lulimbo,121,Mbelembe,,3.0,1,,,0.5,0.5,1.0,20,1,21
Ruvuma,Nyasa,Nyasa DC,Nyasa,Tingi,Malungu,122,Kilanga juu,,1.5,1,,,0.5,1.5,2.0,30,1,31
Ruvuma,Nyasa,Nyasa DC,Nyasa,Tingi,Malungu,123,Ukuli,,0.0,1,,,0.5,1.0,1.5,25,1,26
Ruvuma,Nyasa,Nyasa DC,Nyasa,Tingi,Malungu,124,Njomlole,,0.5,1,,,0.5,1.0,1.5,25,1,26
Ruvuma,Nyasa,Nyasa DC,Nyasa,Tingi,Malungu,125,Songea,,2.9,1,,,0.5,1.0,1.5,25,1,26
Ruvuma,Nyasa,Nyasa DC,Nyasa,Tingi,Malungu,126,Uhamiaji,,4.0,1,,,0.5,0.5,1.0,20,1,21
Ruvuma,Nyasa,Nyasa DC,Nyasa,Tingi,Malungu,127,Matarawe,,5.5,1,,,0.5,0.5,1.0,20,1,21
Ruvuma,Nyasa,Nyasa DC,Nyasa,Mpepo,Mpepo,128,Lusewa,,3.5,1,,,0.5,0.5,1.0,20,1,21
Ruvuma,Nyasa,Nyasa DC,Nyasa,Mpepo,Mpepo,129,Lami,,3.0,1,,,0.5,0.5,1.0,20,1,21
Ruvuma,Nyasa,Nyasa DC,Nyasa,Mpepo,Mpepo,130,Masebe,,2.5,1,,,0.5,0.5,1.0,20,1,21
Ruvuma,Nyasa,Nyasa DC,Nyasa,Mpepo,Mpepo,131,Mihuma,,2.0,1,,,0.5,0.5,1.0,20,1,21
Ruvuma,Nyasa,Nyasa DC,Nyasa,Mpepo,Mtetema,132,Mkingino,,1.0,1,,,0.5,0.5,1.0,20,1,21
Ruvuma,Nyasa,Nyasa DC,Nyasa,Mpepo,Mtetema,133,Lambaki,,1.0,1,,,0.5,0.5,1.0,20,1,21
