Morogoro, Ulanga, Chirombola, Chirombola 
Morogoro, Ulanga, Chirombola, Mzelezi 
Morogoro, Ulanga, Sali, Isyaga 
Morogoro, Ulanga, Sali, Sali 
Morogoro, Ulanga, Euga, Euga 
Morogoro, Ulanga, Euga, Ebuyu 
Morogoro, Ulanga, Mwaya, Nkongo 
Morogoro, Ulanga, Mwaya, Mwaya 
Morogoro, Ulanga, Lukande, Lukande 
Morogoro, Ulanga, Lukande, Gombe 
Morogoro, Ulanga, Mbuga, Mbuga 
Morogoro, Ulanga, Mbuga, Iputi 
Morogoro, Ulanga, Ilonga, Chigandugandu 
Morogoro, Ulanga, Ilonga, Luhombero 
Morogoro, Ulanga, Ilonga, Ketaketa 
Morogoro, Ulanga, Kilosa kwa Mpepo, Ihowanja 
Morogoro, Ulanga, Kilosa kwa Mpepo, Kilosa kwa Mpepo 
Morogoro, Ulanga, Ngoheranga, Tanga 
Morogoro, Ulanga, Ngoheranga, Ngoheranga 
Morogoro, Ulanga, Ngoheranga, Mabanda 
Morogoro, Ulanga, Biro, Ngombo 
Morogoro, Ulanga, Biro, Biro 
Morogoro, Ulanga, Biro, Mbalinyi 
Morogoro, Ulanga, Malinyi, Igawa 
Morogoro, Ulanga, Malinyi, Misegese 
Morogoro, Ulanga, Malinyi, Malinyi 
Morogoro, Ulanga, Malinyi, Kipingo 
Morogoro, Ulanga, Malinyi, Lugala 
Morogoro, Ulanga, Sofi, Sofi Mission 
Morogoro, Ulanga, Sofi, Majiji 
Morogoro, Ulanga, Sofi, Kiswago 
Morogoro, Ulanga, Usangule, Usangule 
Morogoro, Ulanga, Usangule, Kalangakelo 
Morogoro, Ulanga, Mtimbira, Madibira 
Morogoro, Ulanga, Mtimbira, Kipenyo 
Morogoro, Ulanga, Mtimbira, Munga 
Morogoro, Ulanga, Mtimbira, Mtimbira 
Morogoro, Ulanga, Itete, Minazini 
Morogoro, Ulanga, Itete, Njiwa 
Morogoro, Ulanga, Iragua, Kidugalo 
Morogoro, Ulanga, Iragua, Iragua 
Morogoro, Morogoro Urban, Sabasaba, Police Quarters 
Morogoro, Morogoro Urban, Sabasaba, Mindu 
Morogoro, Morogoro Urban, Sabasaba, Kingo 
Morogoro, Morogoro Urban, Sabasaba, Ngoto A 
Morogoro, Morogoro Urban, Sabasaba, Kikundi 
Morogoro, Morogoro Urban, Sabasaba, John Mahenge 
Morogoro, Morogoro Urban, Sabasaba, Makongoro 
Morogoro, Morogoro Urban, Sabasaba, Konga 
Morogoro, Morogoro Urban, Sabasaba, Ngoto B 
Morogoro, Morogoro Urban, Sabasaba, Mlali 
Morogoro, Morogoro Urban, Sabasaba, Betero 
Morogoro, Morogoro Urban, Sabasaba, Kenyatta 
Morogoro, Morogoro Urban, Uwanja wa Taifa, Maelewano A 
Morogoro, Morogoro Urban, Uwanja wa Taifa, Maelewano B 
Morogoro, Morogoro Urban, Uwanja wa Taifa, Kanisani 
Morogoro, Morogoro Urban, Uwanja wa Taifa, Kidugalo 
Morogoro, Morogoro Urban, Uwanja wa Taifa, Kiswanya B 
Morogoro, Morogoro Urban, Uwanja wa Taifa, Kiswanya A 
Morogoro, Morogoro Urban, Uwanja wa Taifa, Sabu 
Morogoro, Morogoro Urban, Uwanja wa Taifa, Unguu B 
Morogoro, Morogoro Urban, Uwanja wa Taifa, Unguu A 
Morogoro, Morogoro Urban, Uwanja wa Taifa, Ukutu 
Morogoro, Morogoro Urban, Uwanja wa Taifa, Mindu 
Morogoro, Morogoro Urban, Kiwanja Cha Ndege, Ujenzi 
Morogoro, Morogoro Urban, Kiwanja Cha Ndege, Lusogo 
Morogoro, Morogoro Urban, Kiwanja Cha Ndege, Lusanga 
Morogoro, Morogoro Urban, Kiwanja Cha Ndege, Kisiwani 
Morogoro, Morogoro Urban, Kiwanja Cha Ndege, Lungo 
Morogoro, Morogoro Urban, Kiwanja Cha Ndege, Mkota 
Morogoro, Morogoro Urban, Kiwanja Cha Ndege, Mtagwa 
Morogoro, Morogoro Urban, Kiwanja Cha Ndege, Ngazengwa 
Morogoro, Morogoro Urban, Kiwanja Cha Ndege, Bondwa 
Morogoro, Morogoro Urban, Kiwanja Cha Ndege, Lukwangule 
Morogoro, Morogoro Urban, Kiwanja Cha Ndege, Azimio 
Morogoro, Morogoro Urban, Kiwanja Cha Ndege, Kimunyu 
Morogoro, Morogoro Urban, Kiwanja Cha Ndege, Tumbaku 
Morogoro, Morogoro Urban, Mji Mpya, Makaburi "C " 
Morogoro, Morogoro Urban, Mji Mpya, Makaburi "B " 
Morogoro, Morogoro Urban, Mji Mpya, Makaburi "A " 
Morogoro, Morogoro Urban, Mji Mpya, Ngoma "C" 
Morogoro, Morogoro Urban, Mji Mpya, Ngoma "B" 
Morogoro, Morogoro Urban, Mji Mpya, Ngoma "A" 
Morogoro, Morogoro Urban, Mji Mpya, Simu "C" 
Morogoro, Morogoro Urban, Mji Mpya, Simu "B" 
Morogoro, Morogoro Urban, Mji Mpya, Simu "A" 
Morogoro, Morogoro Urban, Mji Mpya, Fumilwa "A" 
Morogoro, Morogoro Urban, Mji Mpya, Fumilwa "B" 
Morogoro, Morogoro Urban, Mji Mpya, Fumilwa "C" 
Morogoro, Morogoro Urban, Kingo, FFU Flats 
Morogoro, Morogoro Urban, Kingo, Reli 
Morogoro, Morogoro Urban, Kingo, Pamba 
Morogoro, Morogoro Urban, Kingo, Railways Flats 
Morogoro, Morogoro Urban, Kingo, Tumbaku 
Morogoro, Morogoro Urban, Kingo, Mwere 
Morogoro, Morogoro Urban, Kingo, Old Dar Road 
Morogoro, Morogoro Urban, Kingo, Bundi 
Morogoro, Morogoro Urban, Kingo, Sultani 
Morogoro, Morogoro Urban, Kingo, Masika 
Morogoro, Morogoro Urban, Kingo, Kingo 
Morogoro, Morogoro Urban, Kingo, Old Korogwe 
Morogoro, Morogoro Urban, Kingo, Shamba 
Morogoro, Morogoro Urban, Kingo, Wami Magole 
Morogoro, Morogoro Urban, Kingo, Mango 
Morogoro, Morogoro Urban, Kingo, Kikundi 
Morogoro, Morogoro Urban, Kingo, Nkomo 
Morogoro, Morogoro Urban, Mji Mkuu, Karume hamletData 
Morogoro, Morogoro Urban, Mji Mkuu, Karume hamletData 
Morogoro, Morogoro Urban, Mji Mkuu, Uhuru 
Morogoro, Morogoro Urban, Mji Mkuu, Amani 
Morogoro, Morogoro Urban, Mji Mkuu, Mlapakolo 
Morogoro, Morogoro Urban, Mji Mkuu, Boma 
Morogoro, Morogoro Urban, Mji Mkuu, Short 
Morogoro, Morogoro Urban, Sultan Area, Shule 
Morogoro, Morogoro Urban, Sultan Area, Kikundi 
Morogoro, Morogoro Urban, Sultan Area, Bushiri 
Morogoro, Morogoro Urban, Sultan Area, Kati 
Morogoro, Morogoro Urban, Sultan Area, Umbunga 
Morogoro, Morogoro Urban, Sultan Area, Kota 
Morogoro, Morogoro Urban, Sultan Area, Ukwere 
Morogoro, Morogoro Urban, Sultan Area, Uluguru 
Morogoro, Morogoro Urban, Sultan Area, Mlali Road 
Morogoro, Morogoro Urban, Sultan Area, Madaraka 
Morogoro, Morogoro Urban, Mafiga, CCM 
Morogoro, Morogoro Urban, Mafiga, Kambaya 
Morogoro, Morogoro Urban, Mafiga, Majumba Saba 
Morogoro, Morogoro Urban, Mafiga, Manzese 
Morogoro, Morogoro Urban, Mafiga, Lusegwa 
Morogoro, Morogoro Urban, Mafiga, Madox 
Morogoro, Morogoro Urban, Mafiga, Kidondolo A 
Morogoro, Morogoro Urban, Mafiga, Kidondolo B 
Morogoro, Morogoro Urban, Mafiga, Misufini 
Morogoro, Morogoro Urban, Mafiga, Msikiti 
Morogoro, Mvomero, Maskati, Kinda 
Morogoro, Mvomero, Maskati, Ndole 
Morogoro, Mvomero, Maskati, Magunga 
Morogoro, Mvomero, Maskati, Kipangiro 
Morogoro, Mvomero, Kibati, Diburuma 
Morogoro, Mvomero, Kibati, Pandambili 
Morogoro, Mvomero, Kibati, Masimba 
Morogoro, Mvomero, Kibati, Msolokelo 
Morogoro, Mvomero, Kibati, Pemba 
Morogoro, Mvomero, Kibati, Hoza 
Morogoro, Mvomero, Kibati, Salawe 
Morogoro, Mvomero, Kibati, Kwamanda 
Morogoro, Mvomero, Sungaji, Kisala 
Morogoro, Mvomero, Sungaji, Kigugu 
Morogoro, Mvomero, Sungaji, Mbogo 
Morogoro, Mvomero, Sungaji, Komtonga 
Morogoro, Mvomero, Sungaji, Mlaguzi 
Morogoro, Mvomero, Sungaji, Kilimanjaro 
Morogoro, Mvomero, Mhonda, Kwelikweji 
Morogoro, Mvomero, Mhonda, Mhonda 
Morogoro, Mvomero, Mhonda, Mafuta 
Morogoro, Mvomero, Mhonda, Ubiri 
Morogoro, Mvomero, Mhonda, Kichangani 
Morogoro, Mvomero, Diongoya, Lusanga 
Morogoro, Mvomero, Diongoya, Manyinga 
Morogoro, Mvomero, Diongoya, Digoma 
Morogoro, Mvomero, Diongoya, Digalama 
Morogoro, Mvomero, Diongoya, Kwadoli 
Morogoro, Mvomero, Mtibwa, Madizini 
Morogoro, Mvomero, Mtibwa, Kunke 
Morogoro, Morogoro Urban, Mafiga, Polisi 
Morogoro, Morogoro Urban, Mafiga, Mafiga B 
Morogoro, Morogoro Urban, Mafiga, Ngazengwa 
Morogoro, Morogoro Urban, Mafiga, Zahanati 
Morogoro, Morogoro Urban, Mafiga, Mafiga A 
Morogoro, Morogoro Urban, Mazimbu, Msamvu B 
Morogoro, Morogoro Urban, Mazimbu, Ngerengere 
Morogoro, Morogoro Urban, Mazimbu, Godes 
Morogoro, Morogoro Urban, Mazimbu, Magorofani 
Morogoro, Morogoro Urban, Mazimbu, Kitata 
Morogoro, Morogoro Urban, Mazimbu, Airport 
Morogoro, Morogoro Urban, Mazimbu, Bima 
Morogoro, Morogoro Urban, Mazimbu, Mbuyuni 
Morogoro, Morogoro Urban, Mazimbu, Nguzo 
Morogoro, Morogoro Urban, Mazimbu, Relini 
Morogoro, Morogoro Urban, Mazimbu, Boma 
Morogoro, Morogoro Urban, Mazimbu, Madeco A 
Morogoro, Morogoro Urban, Mazimbu, Madeco B 
Morogoro, Morogoro Urban, Mazimbu, Mazimbu Darajani 
Morogoro, Morogoro Urban, Mazimbu, Mazimbu Campus 
Morogoro, Morogoro Urban, Mazimbu, Lugala 
Morogoro, Morogoro Urban, Mazimbu, Mahita 
Morogoro, Morogoro Urban, Mazimbu, Tupendane 
Morogoro, Morogoro Urban, Mazimbu, Misufini 
Morogoro, Morogoro Urban, Mazimbu, Mwande 
Morogoro, Morogoro Urban, Mazimbu, Mwembeni 
Morogoro, Morogoro Urban, Mazimbu, Visegese 
Morogoro, Morogoro Urban, Mazimbu, Usalama 
Morogoro, Morogoro Urban, Mazimbu, Chamwino 
Morogoro, Morogoro Urban, Mazimbu, Msikitini 
Morogoro, Morogoro Urban, Mazimbu, Kiwalani 
Morogoro, Morogoro Urban, Mazimbu, Malipula 
Morogoro, Morogoro Urban, Mazimbu, Mgulasi 
Morogoro, Morogoro Urban, Mazimbu, Mafiga sua 
Morogoro, Morogoro Urban, Mazimbu, Kasanga 
Morogoro, Morogoro Urban, Mazimbu, Mindu 
Morogoro, Morogoro Urban, Mazimbu, Madaganya 
Morogoro, Morogoro Urban, Mwembesongo, Mafisa 
Morogoro, Morogoro Urban, Mwembesongo, Kihonda Mbuyuni 
Morogoro, Morogoro Urban, Mwembesongo, Sina 
Morogoro, Morogoro Urban, Mwembesongo, Sume 
Morogoro, Morogoro Urban, Mwembesongo, Genda 
Morogoro, Morogoro Urban, Mwembesongo, Gohalema 
Morogoro, Morogoro Urban, Mwembesongo, Mzambarauni 
Morogoro, Morogoro Urban, Mwembesongo, Mfunguakinywa 
Morogoro, Morogoro Urban, Mwembesongo, Jumahamsini 
Morogoro, Morogoro Urban, Mwembesongo, Mwembesongo 
Morogoro, Morogoro Urban, Mwembesongo, Riverside 
Morogoro, Morogoro Urban, Mwembesongo, Saadan 
Morogoro, Morogoro Urban, Mwembesongo, Mwigole 
Morogoro, Morogoro Urban, Mwembesongo, Mtawala 
Morogoro, Morogoro Urban, Mwembesongo, Mkwajuni 
Morogoro, Morogoro Urban, Mwembesongo, Magodoro 
Morogoro, Morogoro Urban, Mwembesongo, Mwanzomgumu 
Morogoro, Morogoro Urban, Mwembesongo, Makaburi 
Morogoro, Morogoro Urban, Mwembesongo, Ndegewengi 
Morogoro, Morogoro Urban, Kichangani, Fungafunga 
Morogoro, Morogoro Urban, Kichangani, Kichangani 
Morogoro, Morogoro Urban, Kichangani, Mwande 
Morogoro, Morogoro Urban, Kichangani, Mchuma 
Morogoro, Morogoro Urban, Kichangani, Area Five 
Morogoro, Morogoro Urban, Kichangani, Railway Estate 
Morogoro, Morogoro Urban, Kichangani, Mkwajuni 
Morogoro, Morogoro Urban, Kichangani, Karakana 
Morogoro, Morogoro Urban, Kichangani, Area Six 
Morogoro, Morogoro Urban, Kichangani, Kola A 
Morogoro, Morogoro Urban, Kichangani, Kola B 
Morogoro, Morogoro Urban, Kilakala, Bigwa Sokoni 
Morogoro, Morogoro Urban, Kilakala, Bigwa Kisiwani 
Morogoro, Morogoro Urban, Kilakala, Ualimu 
Morogoro, Morogoro Urban, Kilakala, Migombani 
Morogoro, Morogoro Urban, Kilakala, Bong'ola 
Morogoro, Morogoro Urban, Kilakala, Mbogo 
Morogoro, Morogoro Urban, Kilakala, Nugutu 
Morogoro, Morogoro Urban, Kilakala, Chalumbi 
Morogoro, Morogoro Urban, Kilakala, Kilakala 
Morogoro, Morogoro Urban, Kilakala, Bwinila 
Morogoro, Morogoro Urban, Kilakala, Ng'atigwa 
Morogoro, Morogoro Urban, Kilakala, Kigurunyembe 
Morogoro, Morogoro Urban, Kilakala, Kola 
Morogoro, Morogoro Urban, Kilakala, Mahedu 
Morogoro, Morogoro Urban, Boma, Old Dar es salaam Road 
Morogoro, Morogoro Urban, Boma, Kingalu 
Morogoro, Morogoro Urban, Boma, King'ola 
Morogoro, Morogoro Urban, Boma, Madizini 
Morogoro, Morogoro Urban, Boma, Mzigila 
Morogoro, Morogoro Urban, Boma, Msigala 
Morogoro, Morogoro Urban, Boma, Forest NHC 
Morogoro, Morogoro Urban, Boma, Forest Hill 
Morogoro, Morogoro Urban, Boma, Visole 
Morogoro, Morogoro Urban, Boma, Wamo 
Morogoro, Morogoro Urban, Boma, Kibwe 
Morogoro, Morogoro Urban, Boma, Kihimbwa 
Morogoro, Morogoro Urban, Boma, Rock Garden 
Morogoro, Morogoro Urban, Boma, Nguzo 
Manyara, Kiteto, Chapakazi, Engusero Engine 
Manyara, Kiteto, Chapakazi, Chapakazi 
Manyara, Kiteto, Chapakazi, Osteti 
Morogoro, Morogoro Urban, Boma, Jumbe mtoto 
Morogoro, Morogoro Urban, Mlimani, Liti 
Morogoro, Morogoro Urban, Mlimani, Nyandira 
Morogoro, Morogoro Urban, Mlimani, Kireka 
Morogoro, Morogoro Urban, Mlimani, Mbete 
Morogoro, Morogoro Urban, Mlimani, Lufuza 
Morogoro, Morogoro Urban, Mlimani, Choma 
Dodoma, Kondoa, Haubi, Mafai 
Dodoma, Kondoa, Kalamba, Baura 
Dodoma, Kondoa, Kalamba, Kalamba chini 
Dodoma, Kondoa, Kalamba, Hebi chini 
Dodoma, Kondoa, Kalamba, Loo 
Dodoma, Kondoa, Kalamba, Hebi juu 
Dodoma, Kondoa, Kalamba, Kalamba juu 
Dodoma, Kondoa, Kwadelo, Kwadelo 
Dodoma, Kondoa, Kwadelo, Kirere cha Ng'ombe 
Dodoma, Kondoa, Kwadelo, Makirinya 
Dodoma, Kondoa, Masange, Masange 
Dodoma, Kondoa, Masange, Kwayondu 
Dodoma, Kondoa, Kikilo, Kikilo kati 
Dodoma, Kondoa, Kikilo, Kikilo Ororimo 
Dodoma, Kondoa, Kikilo, Kwahengwa 
Dodoma, Kondoa, Kikilo, Berabera 
Dodoma, Kondoa, Bereko, Puhi 
Dodoma, Kondoa, Bereko, Bereko 
Dodoma, Kondoa, Kisese, Mapinduzi 
Dodoma, Kondoa, Kisese, Kisese sauna 
Dodoma, Kondoa, Kisese, Madisa 
Dodoma, Kondoa, Kisese, Kisese Dissa 
Dodoma, Kondoa, Kisese, Atta 
Dodoma, Kondoa, Kikore, Kikore 
Dodoma, Kondoa, Kikore, Madege 
Dodoma, Kondoa, Kikore, Hurui 
Dodoma, Kondoa, Kikore, Mitati 
Dodoma, Kondoa, Kikore, Mkurumuzi 
Dodoma, Kondoa, Serya, Mongoroma 
Dodoma, Kondoa, Serya, Chadimu 
Dodoma, Kondoa, Serya, Munguri 
Dodoma, Kondoa, Serya, Serya 
Dodoma, Kondoa, Kilimani, Damai 
Dodoma, Kondoa, Kilimani, Bicha 
Dodoma, Kondoa, Kilimani, Kilimani 
Dodoma, Kondoa, Kilimani, Kwantisi 
Dodoma, Kondoa, Chemchem, Kwapakacha 
Dodoma, Kondoa, Chemchem, Ubembeni 
Dodoma, Kondoa, Chemchem, Iboni 
Dodoma, Kondoa, Chemchem, Chemchem 
Dodoma, Kondoa, Hondo mairo, Mwembeni 
Dodoma, Kondoa, Hondo mairo, Hondo mairo 
Dodoma, Kondoa, Hondo mairo, Mtibyangwi 
Dodoma, Kondoa, Bolisa, Itiso 
Dodoma, Kondoa, Bolisa, Bolisa 
Dodoma, Kondoa, Bolisa, Poisa 
Dodoma, Kondoa, Kinyasi, Kinyasi Majengo 
Dodoma, Kondoa, Kinyasi, Kinyasi kati 
Dodoma, Kondoa, Kinyasi, Ikengwa 
Dodoma, Kondoa, Kinyasi, Isongolo 
Dodoma, Kondoa, Salanka, Makafa 
Dodoma, Kondoa, Salanka, Lembo 
Dodoma, Kondoa, Salanka, Salanka 
Dodoma, Kondoa, Salanka, Masawi 
Dodoma, Kondoa, Salanka, Alagawa 
Dodoma, Kondoa, Itololo, Mangolo 
Dodoma, Kondoa, Itololo, Kandaga 
Dodoma, Kondoa, Itololo, Itololo 
Dodoma, Kondoa, Itololo, Machinjioni 
Dodoma, Kondoa, Itololo, Mkekena 
Dodoma, Kondoa, Itaswi, Itaswi 
Dodoma, Kondoa, Itaswi, Haire 
Dodoma, Kondoa, Itaswi, Kisaki 
Dodoma, Kondoa, Itaswi, Chubi 
Dodoma, Kondoa, Suruke, Mlua 
Dodoma, Kondoa, Suruke, Tungufu 
Dodoma, Kondoa, Kingale, Kingale 
Dodoma, Kondoa, Kingale, Tampori 
Dodoma, Kondoa, Kingale, Iyoli 
Dodoma, Kondoa, Kingale, Chemchem 
Dodoma, Kondoa, Kondoa mjini, Maji ya Shamba 
Dodoma, Kondoa, Kondoa mjini, Mningani 
Dodoma, Kondoa, Kondoa mjini, Kichangani 
Dodoma, Kondoa, Kondoa mjini, Tura 
Dodoma, Kondoa, Kondoa mjini, Mnarani 
Dodoma, Kondoa, Kolo, Kolo 
Dodoma, Kondoa, Kolo, Choka 
Dodoma, Kondoa, Kolo, Hachwi 
Dodoma, Kondoa, Changaa, Kwamafunchi 
Dodoma, Kondoa, Changaa, Changaa 
Dodoma, Kondoa, Changaa, Tumbelo 
Dodoma, Kondoa, Changaa, Chololo 
Dodoma, Kondoa, Thawi, Sakami 
Dodoma, Kondoa, Thawi, Thawi madukani 
Dodoma, Kondoa, Thawi, Thawi juu 
Morogoro, Morogoro Urban, Mlimani, Kisosa 
Morogoro, Morogoro Urban, Mlimani, Ruvuma 
Morogoro, Morogoro Urban, Mlimani, Tulo 
Morogoro, Morogoro Urban, Mlimani, Visegese 
Morogoro, Morogoro Urban, Mlimani, Mng'ongo 
Morogoro, Morogoro Urban, Mlimani, Kikundi 
Morogoro, Morogoro Urban, Mbuyuni, Lidondolo 
Morogoro, Morogoro Urban, Mbuyuni, Sabasaba 
Morogoro, Morogoro Urban, Mbuyuni, Magurumbasi 
Morogoro, Morogoro Urban, Mbuyuni, Mgonahazeru 
Morogoro, Morogoro Urban, Mbuyuni, Mtoni hamletData 
Morogoro, Morogoro Urban, Mbuyuni, Mtoni hamletData 
Morogoro, Morogoro Urban, Mbuyuni, Bambalawe 
Morogoro, Morogoro Urban, Mbuyuni, Tiba Road 
Morogoro, Morogoro Urban, Mbuyuni, Falkland 
Morogoro, Morogoro Urban, Mbuyuni, Kididimo 
Morogoro, Morogoro Urban, Mbuyuni, Mgambazi 
Morogoro, Morogoro Urban, Mbuyuni, Mkoya 
Morogoro, Morogoro Urban, Mbuyuni, Magadu 
Morogoro, Morogoro Urban, Kingolwira, Nanenane 
Morogoro, Morogoro Urban, Kingolwira, Mjimwema 
Morogoro, Morogoro Urban, Kingolwira, Tubuyu 
Morogoro, Morogoro Urban, Kingolwira, Mafisa 
Morogoro, Morogoro Urban, Kingolwira, Mkwajuni 
Morogoro, Morogoro Urban, Kingolwira, Mfaranyaki 
Morogoro, Morogoro Urban, Kingolwira, Tungi Kambini B 
Morogoro, Morogoro Urban, Kingolwira, Bomba la Zambia 
Morogoro, Morogoro Urban, Kingolwira, Tungi Kambini hamletData 
Morogoro, Morogoro Urban, Kingolwira, Shule 
Morogoro, Morogoro Urban, Kingolwira, Mwembe Msafa 
Morogoro, Morogoro Urban, Kingolwira, Mahakama 
Morogoro, Morogoro Urban, Kingolwira, Zahanati 
Morogoro, Morogoro Urban, Kingolwira, Tambuka Reli 
Morogoro, Morogoro Urban, Kingolwira, Tanki la Maji 
Morogoro, Morogoro Urban, Bigwa, Bigwa barabarani 
Morogoro, Morogoro Urban, Bigwa, Mgolole 
Morogoro, Morogoro Urban, Bigwa, Misongeni hamletData 
Morogoro, Morogoro Urban, Bigwa, Misongeni hamletData 
Morogoro, Morogoro Urban, Bigwa, Korogoso 
Morogoro, Morogoro Urban, Bigwa, Mungi 
Morogoro, Morogoro Urban, Bigwa, Vituli 
Morogoro, Morogoro Urban, Bigwa, Bohomera 
Morogoro, Morogoro Urban, Bigwa, Lukuyu 
Morogoro, Morogoro Urban, Mzinga, Kilala 
Morogoro, Morogoro Urban, Mzinga, Mambani 
Morogoro, Morogoro Urban, Mzinga, Mundu 
Morogoro, Morogoro Urban, Mzinga, Kivaza 
Morogoro, Morogoro Urban, Mzinga, Mfine 
Morogoro, Morogoro Urban, Mzinga, Gezaulole 
Morogoro, Morogoro Urban, Mzinga, Tindigo 
Morogoro, Morogoro Urban, Mzinga, Misasa 
Morogoro, Morogoro Urban, Mzinga, Konga hamletData 
Morogoro, Morogoro Urban, Mzinga, Kidangawa 
Morogoro, Morogoro Urban, Mzinga, Konga hamletData 
Morogoro, Morogoro Urban, Mzinga, Kauzeni 
Morogoro, Morogoro Urban, Mzinga, Nyambutwa 
Morogoro, Morogoro Urban, Mzinga, Viswayu 
Morogoro, Morogoro Urban, Mzinga, Minazini 
Morogoro, Morogoro Urban, Kihonda, Mail kumi na nane 
Morogoro, Morogoro Urban, Kihonda, Mawasiliano 
Morogoro, Morogoro Urban, Kihonda, Mgulu wa ndege 
Morogoro, Morogoro Urban, Kihonda, Kilongo 
Morogoro, Morogoro Urban, Kihonda, Nguvu kazi 
Morogoro, Morogoro Urban, Kihonda, CCT Forest 
Morogoro, Morogoro Urban, Kihonda, Kiegea hamletData 
Morogoro, Morogoro Urban, Kihonda, Kiegea hamletData 
Morogoro, Morogoro Urban, Kihonda, Ngerengere 
Morogoro, Morogoro Urban, Kihonda, Kipera 
Morogoro, Morogoro Urban, Kihonda, Kilimanjaro 
Morogoro, Morogoro Urban, Kihonda, Magereza 
Morogoro, Morogoro Urban, Kihonda, Tuelewane 
Morogoro, Morogoro Urban, Kihonda, Kilombero 
Morogoro, Morogoro Urban, Kihonda, Kihonda hamletData 
Morogoro, Morogoro Urban, Kihonda, Kihonda Kaskazini 
Morogoro, Morogoro Urban, Kihonda, Majengo mapya 
Morogoro, Morogoro Urban, Kihonda, Mgudeni 
Morogoro, Morogoro Urban, Kihonda, Lukobe kambi tano 
Morogoro, Morogoro Urban, Kihonda, Lukobe juu 
Morogoro, Mvomero, Mvomero, Mvomero 
Morogoro, Mvomero, Mvomero, Wami Dakawa 
Morogoro, Mvomero, Mvomero, Dibamba 
Morogoro, Mvomero, Mvomero, Wami-Luhindo 
Morogoro, Mvomero, Mvomero, Milama 
Morogoro, Mvomero, Mvomero, Mgudeni 
Morogoro, Mvomero, Mvomero, Makuyu 
Morogoro, Mvomero, Mvomero, Matale 
Morogoro, Mvomero, Mvomero, Wami-Sokoine 
Morogoro, Mvomero, Hembeti, Hembeti 
Morogoro, Mvomero, Hembeti, Mkindo 
Morogoro, Mvomero, Hembeti, Dihombo 
Morogoro, Mvomero, Hembeti, Kambala 
Morogoro, Mvomero, Hembeti, Msufini 
Morogoro, Mvomero, Hembeti, Kisimagulu 
Morogoro, Mvomero, Hembeti, Mndela 
Morogoro, Mvomero, Maskati, Maskati 
Morogoro, Mvomero, Maskati, Dibago 
Morogoro, Mvomero, Maskati, Semwali 
Morogoro, Mvomero, Mtibwa, Kidudwe 
Morogoro, Mvomero, Mtibwa, Lungo 
Morogoro, Mvomero, Mtibwa, Lukenge 
Morogoro, Mvomero, Mtibwa, Mlumbiro 
Morogoro, Mvomero, Kanga, Mziha 
Morogoro, Mvomero, Kanga, Bwage 
Morogoro, Mvomero, Kanga, Difinga 
Morogoro, Mvomero, Kanga, Kanga 
Morogoro, Mvomero, Kanga, Dihinda 
Morogoro, Mvomero, Bunduki, Tandari 
Morogoro, Mvomero, Bunduki, Maguruwe 
Morogoro, Mvomero, Bunduki, Vinile 
Morogoro, Mvomero, Bunduki, Bunduki 
Morogoro, Mvomero, Bunduki, Kibigiri 
Morogoro, Mvomero, Kikeo, Kikeo 
Morogoro, Mvomero, Kikeo, Kododo 
Morogoro, Mvomero, Kikeo, Lukunguni 
Morogoro, Mvomero, Kikeo, Masalawe 
Morogoro, Mvomero, Kikeo, Luale 
Morogoro, Mvomero, Kikeo, Mhale 
Morogoro, Mvomero, Langali, Bumu 
Morogoro, Mvomero, Langali, Lusungi 
Morogoro, Mvomero, Langali, Lukuyu 
Morogoro, Mvomero, Langali, Kibaoni 
Morogoro, Mvomero, Langali, Pinde 
Morogoro, Mvomero, Langali, Langali 
Morogoro, Mvomero, Tchenzema, Kibuko 
Morogoro, Mvomero, Tchenzema, Mwarazi 
Morogoro, Mvomero, Tchenzema, Nyandira 
Morogoro, Mvomero, Tchenzema, Tchenzema 
Morogoro, Mvomero, Tchenzema, Ng'unguru 
Morogoro, Mvomero, Mzumbe, Sangasanga 
Morogoro, Mvomero, Mzumbe, Lubungo hamletData 
Morogoro, Mvomero, Mzumbe, Changarawe 
Morogoro, Mvomero, Mzumbe, Kimambila 
Morogoro, Mvomero, Mzumbe, Tangeni 
Morogoro, Mvomero, Mzumbe, Vikenge 
Morogoro, Mvomero, Mzumbe, Mafulu 
Morogoro, Mvomero, Mlali, Kipera 
Morogoro, Mvomero, Mlali, Mlali 
Morogoro, Mvomero, Mlali, Manza 
Morogoro, Mvomero, Mlali, Peko Misegese 
Morogoro, Mvomero, Mlali, Homboza 
Morogoro, Mvomero, Mlali, Mongwe 
Morogoro, Mvomero, Doma, Msongozi 
Morogoro, Mvomero, Doma, Doma 
Morogoro, Mvomero, Doma, Maharaka 
Morogoro, Mvomero, Doma, Mkata 
Morogoro, Mvomero, Doma, Kihondo 
Morogoro, Mvomero, Melela, Mangae 
Morogoro, Mvomero, Melela, Melela 
Morogoro, Mvomero, Melela, Magali 
Morogoro, Gairo, Chakwale, Chakwale 
Morogoro, Gairo, Chakwale, Madege 
Morogoro, Gairo, Chakwale, Ndogomi 
Morogoro, Gairo, Chakwale, Kitaita 
Morogoro, Gairo, Iyogwe, Chogoali 
Morogoro, Gairo, Iyogwe, Kilama 
Morogoro, Gairo, Iyogwe, Kinyolisi 
Morogoro, Gairo, Iyogwe, Italagwe 
